match_minute	match_second	position_x	position_y	play_type	BodyPart	Number_Intervening_Opponents	Number_Intervening_Teammates	Interference_on_Shooter	outcome	position_xM	position_yM	position_xM_r	position_yM_r	position_xM_std	position_yM_std	position_xM_std_r	position_yM_std_r	BodyPartCode	Interference_on_Shooter_Code	distance_to_goalM	distance_to_centerM	angle	isFoot	isHead	header_distance_to_goalM	High	Low	Medium
33	42	22.94	-30.18	Open Play	Right	3	1	Low	Saved	30.06	-30.251179245283016	-30.06	30.251179245283016	83.06	3.748820754716984	136.06	37.74882075471699	2	1	37.96547702492676	30.251179245283016	52.8263194720592	1	0	0.0	0	1	0
11	25	15.46	0.75	Open Play	Right	2	0	Medium	Blocked	37.54	0.7517688679245282	-37.54	-0.7517688679245282	90.54	34.751768867924525	143.54	68.75176886792453	2	2	15.478267229595842	0.7517688679245282	2.783912142775632	1	0	0.0	0	0	1
57	25	14.71	12.47	Open Play	Right	3	1	Medium	Saved	38.29	12.49941037735849	-38.29	-12.49941037735849	91.29	46.49941037735849	144.29	80.49941037735849	2	2	19.30335099876747	12.49941037735849	40.35528759932519	1	0	0.0	0	0	1
13	28	9.23	-2.24	Open Play	Head	3	0	Medium	Goal	43.77	-2.2452830188679247	-43.77	2.2452830188679247	96.77	31.75471698113208	149.76999999999998	65.75471698113208	3	2	9.499168165414105	2.2452830188679247	13.672173844941964	0	1	9.499168165414105	0	0	1
50	10	11.47	8.98	Open Play	Right	2	0	High	Blocked	41.53	9.001179245283017	-41.53	-9.001179245283017	94.53	43.00117924528302	147.53	77.00117924528303	2	3	14.580196425484594	9.001179245283017	38.12334908850359	1	0	0.0	1	0	0
65	45	7.73	3.74	Open Play	Head	3	0	Low	Missed	45.27	3.748820754716981	-45.27	-3.748820754716981	98.27	37.74882075471698	151.26999999999998	71.74882075471697	3	1	8.59107426641144	3.748820754716981	25.872009593458863	0	1	8.59107426641144	0	1	0
18	42	8.48	0.25	Open Play	Head	4	0	High	Saved	44.52	0.2505896226415094	-44.52	-0.2505896226415094	97.52	34.250589622641506	150.51999999999998	68.25058962264151	3	3	8.48370173679955	0.2505896226415094	1.6926356957546598	0	1	8.48370173679955	1	0	0
17	2	20.95	-13.72	Open Play	Right	2	0	Medium	Blocked	32.05	-13.75235849056604	-32.05	13.75235849056604	85.05	20.24764150943396	138.05	54.24764150943396	2	2	25.06052401792596	13.75235849056604	33.28238277449766	1	0	0.0	0	0	1
16	57	7.48	0.5	Open Play	Head	1	0	Medium	Missed	45.52	0.5011792452830188	-45.52	-0.5011792452830188	98.52	34.50117924528302	151.51999999999998	68.50117924528303	3	2	7.496771347447014	0.5011792452830188	3.833235256480618	0	1	7.496771347447014	0	0	1
80	52	8.73	-1.75	Open Play	Right	3	0	Medium	Goal	44.27	-1.754127358490566	-44.27	1.754127358490566	97.27	32.24587264150944	150.26999999999998	66.24587264150944	2	2	8.904485543241966	1.754127358490566	11.361212307248367	1	0	0.0	0	0	1
55	20	8.98	-1.0	Open Play	Head	2	0	High	Saved	44.02	-1.0023584905660377	-44.02	1.0023584905660377	97.02	32.99764150943396	150.01999999999998	66.99764150943396	3	3	9.035769062100352	1.0023584905660377	6.369060375866908	0	1	9.035769062100352	1	0	0
71	4	18.21	-9.98	Open Play	Left	3	0	Low	Blocked	34.79	-10.003537735849056	-34.79	10.003537735849056	87.78999999999999	23.996462264150946	140.79	57.99646226415094	1	1	20.77678673983434	10.003537735849056	28.781889021352352	1	0	0.0	0	1	0
75	31	6.98	-3.24	Open Play	Left	1	0	Low	Goal	46.02	-3.2476415094339623	-46.02	3.2476415094339623	99.02	30.75235849056604	152.01999999999998	64.75235849056604	1	1	7.698543717729904	3.2476415094339623	24.95152992706014	1	0	0.0	0	1	0
81	1	20.7	4.24	Open Play	Right	4	1	Medium	Blocked	32.3	4.25	-32.3	-4.25	85.3	38.25	138.3	72.25	2	2	21.13178884997671	4.25	11.602390989556364	1	0	0.0	0	0	1
74	23	7.23	-2.74	Open Play	Left	3	0	High	Saved	45.77	-2.7464622641509435	-45.77	2.7464622641509435	98.77	31.253537735849054	151.76999999999998	65.25353773584905	1	3	7.73407751243839	2.7464622641509435	20.80029711105221	1	0	0.0	1	0	0
4	55	10.97	0.0	Open Play	Right	4	1	Low	Goal	42.03	0.0	-42.03	-0.0	95.03	34.0	148.03	68.0	2	1	10.97	0.0	0.0	1	0	0.0	0	1	0
32	45	23.19	7.23	Open Play	Left	3	0	Medium	Saved	29.81	7.247051886792453	-29.81	-7.247051886792453	82.81	41.247051886792455	135.81	75.24705188679246	1	2	24.296005043007835	7.247051886792453	17.35442278926175	1	0	0.0	0	0	1
45	43	8.23	2.74	Open Play	Head	2	0	Medium	Saved	44.77	2.7464622641509435	-44.77	-2.7464622641509435	97.77	36.74646226415094	150.76999999999998	70.74646226415095	3	2	8.676171676978575	2.7464622641509435	18.454551334519525	0	1	8.676171676978575	0	0	1
13	32	22.2	2.24	Open Play	Left	4	2	Low	Missed	30.8	2.2452830188679247	-30.8	-2.2452830188679247	83.8	36.24528301886792	136.8	70.24528301886792	1	1	22.313253815497564	2.2452830188679247	5.775192474491699	1	0	0.0	0	1	0
47	15	12.22	7.73	Open Play	Head	3	0	Medium	Missed	40.78	7.748231132075472	-40.78	-7.748231132075472	93.78	41.74823113207548	146.78	75.74823113207547	3	2	14.46939824858185	7.748231132075472	32.37720936196265	0	1	14.46939824858185	0	0	1
30	30	9.48	13.22	Open Play	Right	2	0	High	Saved	43.52	13.251179245283016	-43.52	-13.251179245283016	96.52	47.25117924528302	149.51999999999998	81.25117924528303	2	3	16.293070655668913	13.251179245283016	54.419765272845765	1	0	0.0	1	0	0
17	37	5.24	10.23	Open Play	Head	4	1	Medium	Missed	47.76	10.254127358490566	-47.76	-10.254127358490566	100.76	44.25412735849056	153.76	78.25412735849056	3	2	11.515412623269071	10.254127358490566	62.93234321896211	0	1	11.515412623269071	0	0	1
77	41	17.21	10.23	Open Play	Right	2	0	High	Missed	35.79	10.254127358490566	-35.79	-10.254127358490566	88.78999999999999	44.25412735849056	141.79	78.25412735849056	2	3	20.03325305296533	10.254127358490566	30.78749156955415	1	0	0.0	1	0	0
84	3	10.47	-7.73	Open Play	Right	1	0	Low	Goal	42.53	-7.748231132075472	-42.53	7.748231132075472	95.53	26.25176886792453	148.53	60.251768867924525	2	1	13.025205782484342	7.748231132075472	36.50296559096641	1	0	0.0	0	1	0
54	4	10.72	-6.48	Open Play	Head	3	1	Medium	Saved	42.28	-6.495283018867925	-42.28	6.495283018867925	95.28	27.50471698113208	148.28	61.50471698113208	3	2	12.53423717244867	6.495283018867925	31.21180915029452	0	1	12.53423717244867	0	0	1
32	28	8.23	3.74	Open Play	Left	1	0	Medium	Saved	44.77	3.748820754716981	-44.77	-3.748820754716981	97.77	37.74882075471698	150.76999999999998	71.74882075471697	1	2	9.04359204359622	3.748820754716981	24.48958639092485	1	0	0.0	0	0	1
47	53	7.48	-2.49	Open Play	Head	1	0	Low	Missed	45.52	-2.495872641509434	-45.52	2.495872641509434	98.52	31.504127358490567	151.51999999999998	65.50412735849056	3	1	7.885415667080292	2.495872641509434	18.45245271848712	0	1	7.885415667080292	0	1	0
42	19	10.47	-1.75	Open Play	Head	4	0	Medium	Missed	42.53	-1.754127358490566	-42.53	1.754127358490566	95.53	32.24587264150944	148.53	66.24587264150944	3	2	10.615924961575654	1.754127358490566	9.510913711987964	0	1	10.615924961575654	0	0	1
46	22	10.23	-7.98	Open Play	Right	3	0	High	Blocked	42.77	-7.998820754716981	-42.77	7.998820754716981	95.77	26.00117924528302	148.76999999999998	60.00117924528302	2	3	12.985916735682975	7.998820754716981	38.021795472044914	1	0	0.0	1	0	0
30	18	7.98	-1.5	Open Play	Head	2	0	High	Missed	45.02	-1.5035377358490565	-45.02	1.5035377358490565	98.02	32.49646226415094	151.01999999999998	66.49646226415095	3	3	8.120407977627858	1.5035377358490565	10.670195191258385	0	1	8.120407977627858	1	0	0
82	37	9.48	9.98	Open Play	Right	1	0	Medium	Saved	43.52	10.003537735849056	-43.52	-10.003537735849056	96.52	44.00353773584906	149.51999999999998	78.00353773584905	2	2	13.781914498086111	10.003537735849056	46.53921154717912	1	0	0.0	0	0	1
48	59	22.69	12.22	Open Play	Right	3	0	Low	Missed	30.31	12.248820754716984	-30.31	-12.248820754716984	83.31	46.24882075471698	136.31	80.24882075471697	2	1	25.78506757565676	12.248820754716984	28.36165712731283	1	0	0.0	0	1	0
21	2	9.73	-3.24	Open Play	Head	1	0	Medium	Saved	43.27	-3.2476415094339623	-43.27	3.2476415094339623	96.27	30.75235849056604	149.26999999999998	64.75235849056604	3	2	10.25768372361902	3.2476415094339623	18.45777788355185	0	1	10.25768372361902	0	0	1
20	41	19.7	-13.72	Open Play	Right	3	1	Low	Saved	33.3	-13.75235849056604	-33.3	13.75235849056604	86.3	20.24764150943396	139.3	54.24764150943396	2	1	24.025348364863387	13.75235849056604	34.91847963489564	1	0	0.0	0	1	0
73	12	10.97	4.49	Open Play	Head	1	0	Low	Missed	42.03	4.500589622641509	-42.03	-4.500589622641509	95.03	38.50058962264151	148.03	72.50058962264151	3	1	11.857327141958612	4.500589622641509	22.306548399317396	0	1	11.857327141958612	0	1	0
27	43	6.73	-8.48	Open Play	Right	1	0	Low	Goal	46.27	-8.5	-46.27	8.5	99.27	25.5	152.26999999999998	59.5	2	1	10.841720343192774	8.5	51.62906171011879	1	0	0.0	0	1	0
92	40	8.73	-7.98	Open Play	Left	1	0	Low	Missed	44.27	-7.998820754716981	-44.27	7.998820754716981	97.27	26.00117924528302	150.26999999999998	60.00117924528302	1	1	11.840356137637553	7.998820754716981	42.49732281509433	1	0	0.0	0	1	0
8	23	20.7	3.99	Open Play	Left	4	2	Low	Missed	32.3	3.9994103773584895	-32.3	-3.9994103773584895	85.3	37.99941037735849	138.3	71.99941037735849	1	1	21.082819625622253	3.9994103773584895	10.935275665070929	1	0	0.0	0	1	0
61	30	3.99	-2.74	Open Play	Right	1	0	Medium	Blocked	49.01	-2.7464622641509435	-49.01	2.7464622641509435	102.01	31.253537735849054	155.01	65.25353773584905	2	2	4.84387809181911	2.7464622641509435	34.54105188502108	1	0	0.0	0	0	1
27	27	13.47	7.73	Open Play	Right	1	0	Medium	Saved	39.53	7.748231132075472	-39.53	-7.748231132075472	92.53	41.74823113207548	145.53	75.74823113207547	2	2	15.539497600503806	7.748231132075472	29.908430656759624	1	0	0.0	0	0	1
38	27	11.97	-11.47	Open Play	Right	2	0	Medium	Missed	41.03	-11.497051886792452	-41.03	11.497051886792452	94.03	22.502948113207548	147.03	56.50294811320755	2	2	16.597081131560387	11.497051886792452	43.84543388604785	1	0	0.0	0	0	1
1	51	10.47	13.22	Open Play	Right	2	0	Medium	Blocked	42.53	13.251179245283016	-42.53	-13.251179245283016	95.53	47.25117924528302	148.53	81.25117924528303	2	2	16.888299245057784	13.251179245283016	51.68708914757723	1	0	0.0	0	0	1
72	17	4.24	-9.48	Open Play	Left	1	0	Medium	Missed	48.76	-9.50235849056604	-48.76	9.50235849056604	101.76	24.49764150943396	154.76	58.49764150943396	1	2	10.40540325423443	9.50235849056604	65.9533317801602	1	0	0.0	0	0	1
12	54	8.73	-0.5	Open Play	Head	1	1	Low	Missed	44.27	-0.5011792452830188	-44.27	0.5011792452830188	97.27	33.49882075471698	150.26999999999998	67.49882075471697	3	1	8.744374227805128	0.5011792452830188	3.285678259068818	0	1	8.744374227805128	0	1	0
79	43	13.72	-10.47	Open Play	Left	2	0	Medium	Missed	39.28	-10.494693396226417	-39.28	10.494693396226417	92.28	23.505306603773583	145.28	57.50530660377358	1	2	17.273592257570467	10.494693396226417	37.413073295710646	1	0	0.0	0	0	1
28	41	23.19	12.72	Open Play	Right	3	0	Medium	Saved	29.81	12.75	-29.81	-12.75	82.81	46.75	135.81	80.75	2	2	26.463911275546558	12.75	28.80225699913063	1	0	0.0	0	0	1
10	22	24.44	-0.5	Open Play	Left	3	0	Medium	Saved	28.56	-0.5011792452830188	-28.56	0.5011792452830188	81.56	33.49882075471698	134.56	67.49882075471697	1	2	24.44513817993064	0.5011792452830188	1.1747721536550584	1	0	0.0	0	0	1
71	49	13.22	2.24	Open Play	Right	1	0	High	Blocked	39.78	2.2452830188679247	-39.78	-2.2452830188679247	92.78	36.24528301886792	145.78	70.24528301886792	2	3	13.40931377195778	2.2452830188679247	9.639127746969082	1	0	0.0	1	0	0
26	25	2.0	1.5	Open Play	Left	1	0	Medium	Missed	51.0	1.5035377358490565	-51.0	-1.5035377358490565	104.0	35.50353773584906	157.0	69.50353773584905	1	2	2.5021242421434846	1.5035377358490565	36.93470573906068	1	0	0.0	0	0	1
55	58	17.71	19.45	Open Play	Left	3	1	Low	Saved	35.29	19.495872641509436	-35.29	-19.495872641509436	88.28999999999999	53.49587264150944	141.29	87.49587264150944	1	1	26.338814514969272	19.495872641509436	47.74807397535952	1	0	0.0	0	1	0
3	22	23.94	11.22	Open Play	Right	4	2	Medium	Blocked	29.06	11.246462264150944	-29.06	-11.246462264150944	82.06	45.24646226415094	135.06	79.24646226415095	2	2	26.450075868680816	11.246462264150944	25.163060162803177	1	0	0.0	0	0	1
35	13	14.96	10.97	Open Play	Left	2	0	Medium	Missed	38.04	10.995872641509434	-38.04	-10.995872641509434	91.04	44.99587264150944	144.04	78.99587264150944	1	2	18.56638939450252	10.995872641509434	36.31656436989582	1	0	0.0	0	0	1
65	18	25.69	-4.24	Open Play	Right	2	0	Low	Missed	27.31	-4.25	-27.31	4.25	80.31	29.75	133.31	63.75	2	1	26.03917433406828	4.25	9.393591903802792	1	0	0.0	0	1	0
59	5	13.47	7.73	Open Play	Left	2	0	High	Saved	39.53	7.748231132075472	-39.53	-7.748231132075472	92.53	41.74823113207548	145.53	75.74823113207547	1	3	15.539497600503806	7.748231132075472	29.908430656759624	1	0	0.0	1	0	0
62	48	8.23	14.22	Open Play	Left	1	0	Medium	Missed	44.77	14.253537735849056	-44.77	-14.253537735849056	97.77	48.25353773584906	150.76999999999998	82.25353773584905	1	2	16.4589257847307	14.253537735849056	59.997840980505565	1	0	0.0	0	0	1
28	5	26.68	6.73	Open Play	Left	3	0	Medium	Saved	26.32	6.745872641509434	-26.32	-6.745872641509434	79.32	40.74587264150944	132.32	74.74587264150944	1	2	27.519614781015115	6.745872641509434	14.189493839020436	1	0	0.0	0	0	1
51	36	25.94	10.23	Open Play	Left	2	0	Medium	Missed	27.06	10.254127358490566	-27.06	-10.254127358490566	80.06	44.25412735849056	133.06	78.25412735849056	1	2	27.89320218053397	10.254127358490566	21.568973868760832	1	0	0.0	0	0	1
40	5	19.7	-4.99	Open Play	Left	3	0	Medium	Blocked	33.3	-5.001768867924528	-33.3	5.001768867924528	86.3	28.99823113207547	139.3	62.99823113207548	1	2	20.32505084392507	5.001768867924528	14.246191897562994	1	0	0.0	0	0	1
42	25	21.45	-9.98	Open Play	Right	5	1	Medium	Missed	31.55	-10.003537735849056	-31.55	10.003537735849056	84.55	23.996462264150946	137.55	57.99646226415094	2	2	23.667979787733383	10.003537735849056	25.002717203045854	1	0	0.0	0	0	1
88	8	14.46	-1.25	Open Play	Head	3	0	Medium	Missed	38.54	-1.252948113207547	-38.54	1.252948113207547	91.54	32.747051886792455	144.54	66.74705188679246	3	2	14.51418199466957	1.252948113207547	4.952266849972527	0	1	14.51418199466957	0	0	1
84	24	7.48	0.25	Open Play	Head	2	0	Medium	Goal	45.52	0.2505896226415094	-45.52	-0.2505896226415094	98.52	34.250589622641506	151.51999999999998	68.25058962264151	3	2	7.484196360263116	0.2505896226415094	1.9187647034985145	0	1	7.484196360263116	0	0	1
81	15	9.48	2.49	Open Play	Left	2	0	Medium	Missed	43.52	2.495872641509434	-43.52	-2.495872641509434	96.52	36.49587264150944	149.51999999999998	70.49587264150944	1	2	9.803049537905812	2.495872641509434	14.749982658980269	1	0	0.0	0	0	1
71	41	2.49	0.75	Open Play	Head	1	0	Medium	Missed	50.51	0.7517688679245282	-50.51	-0.7517688679245282	103.51	34.751768867924525	156.51	68.75176886792453	3	2	2.6010106556453274	0.7517688679245282	16.79986387649189	0	1	2.6010106556453274	0	0	1
93	53	13.47	15.21	Open Play	Left	1	0	Low	Saved	39.53	15.245872641509434	-39.53	-15.245872641509434	92.53	49.24587264150944	145.53	83.24587264150944	1	1	20.343980254638616	15.245872641509434	48.53882988887322	1	0	0.0	0	1	0
83	21	18.7	-7.23	Open Play	Right	4	1	Medium	Goal	34.3	-7.247051886792453	-34.3	7.247051886792453	87.3	26.752948113207548	140.3	60.75294811320755	2	2	20.055167938710017	7.247051886792453	21.183485646442207	1	0	0.0	0	0	1
66	57	29.18	14.71	Open Play	Left	2	0	Medium	Missed	23.82	14.744693396226417	-23.82	-14.744693396226417	76.82	48.74469339622642	129.82	82.74469339622641	1	2	32.69370556160196	14.744693396226417	26.80753152670344	1	0	0.0	0	0	1
44	15	9.98	6.48	Open Play	Right	2	0	Low	Missed	43.02	6.495283018867925	-43.02	-6.495283018867925	96.02	40.49528301886792	149.01999999999998	74.49528301886792	2	1	11.907522895010285	6.495283018867925	33.057284270041976	1	0	0.0	0	1	0
35	17	8.73	0.5	Open Play	Right	2	0	Medium	Saved	44.27	0.5011792452830188	-44.27	-0.5011792452830188	97.27	34.50117924528302	150.26999999999998	68.50117924528303	2	2	8.744374227805128	0.5011792452830188	3.285678259068818	1	0	0.0	0	0	1
14	3	13.72	17.71	Open Play	Right	2	0	Low	Saved	39.28	17.75176886792453	-39.28	-17.75176886792453	92.28	51.751768867924525	145.28	85.75176886792453	2	1	22.43576827167313	17.75176886792453	52.300254870151385	1	0	0.0	0	1	0
23	39	30.43	-6.48	Open Play	Left	3	0	Medium	Missed	22.57	-6.495283018867925	-22.57	6.495283018867925	75.57	27.50471698113208	128.57	61.50471698113208	1	2	31.115488128827323	6.495283018867925	12.048967655140729	1	0	0.0	0	0	1
44	38	13.97	-9.48	Open Play	Head	1	0	Medium	Missed	39.03	-9.50235849056604	-39.03	9.50235849056604	92.03	24.49764150943396	145.03	58.49764150943396	3	2	16.8954347941458	9.50235849056604	34.223437690940386	0	1	16.8954347941458	0	0	1
47	27	5.99	-12.72	Open Play	Right	1	0	Low	Goal	47.01	-12.75	-47.01	12.75	100.01	21.25	153.01	55.25	2	1	14.086965606545649	12.75	64.83567796096969	1	0	0.0	0	1	0
83	18	23.19	4.99	Open Play	Left	3	0	Medium	Missed	29.81	5.001768867924528	-29.81	-5.001768867924528	82.81	39.001768867924525	135.81	73.00176886792453	1	2	23.723275317884312	5.001768867924528	12.17146803467381	1	0	0.0	0	0	1
40	40	23.44	-3.74	Open Play	Left	2	1	Low	Saved	29.56	-3.748820754716981	-29.56	3.748820754716981	82.56	30.25117924528302	135.56	64.25117924528303	1	1	23.73788653294553	3.748820754716981	9.086512994051208	1	0	0.0	0	1	0
18	24	25.94	-9.73	Open Play	Right	8	3	Low	Missed	27.06	-9.752948113207548	-27.06	9.752948113207548	80.06	24.24705188679245	133.06	58.24705188679245	2	1	27.71287781698102	9.752948113207548	20.60530871280225	1	0	0.0	0	1	0
65	30	26.43	6.24	Open Play	Right	2	1	Low	Saved	26.57	6.254716981132075	-26.57	-6.254716981132075	79.57	40.25471698113208	132.57	74.25471698113208	2	1	27.16001444244944	6.254716981132075	13.314226617658727	1	0	0.0	0	1	0
69	15	9.73	16.71	Open Play	Right	1	0	Medium	GoalFrame	43.27	16.74941037735849	-43.27	-16.74941037735849	96.27	50.74941037735849	149.26999999999998	84.74941037735849	2	2	19.37048393791865	16.74941037735849	59.8470118106421	1	0	0.0	0	0	1
44	18	9.23	-6.98	Open Play	Head	4	0	High	Missed	43.77	-6.996462264150943	-43.77	6.996462264150943	96.77	27.003537735849054	149.76999999999998	61.00353773584906	3	3	11.58202850167829	6.996462264150943	37.162609342237474	0	1	11.58202850167829	1	0	0
78	25	13.72	9.23	Open Play	Left	5	0	High	Blocked	39.28	9.251768867924527	-39.28	-9.251768867924527	92.28	43.251768867924525	145.28	77.25176886792453	1	3	16.54791911949951	9.251768867924527	33.99285831167615	1	0	0.0	1	0	0
93	12	4.24	3.49	Open Play	Left	2	0	Low	Goal	48.76	3.4982311320754715	-48.76	-3.4982311320754715	101.76	37.49823113207548	154.76	71.49823113207547	1	1	5.496837368289338	3.4982311320754715	39.52448965130354	1	0	0.0	0	1	0
46	53	22.44	3.99	Open Play	Right	2	1	Low	Goal	30.56	3.9994103773584895	-30.56	-3.9994103773584895	83.56	37.99941037735849	136.56	71.99941037735849	2	1	22.793614969252307	3.9994103773584895	10.10553738105853	1	0	0.0	0	1	0
16	46	22.69	-10.72	Open Play	Right	2	0	Low	Saved	30.31	-10.745283018867925	-30.31	10.745283018867925	83.31	23.25471698113208	136.31	57.25471698113208	2	1	25.10572060618001	10.745283018867925	25.34078929284105	1	0	0.0	0	1	0
2	13	7.98	12.47	Open Play	Left	1	0	Medium	Saved	45.02	12.49941037735849	-45.02	-12.49941037735849	98.02	46.49941037735849	151.01999999999998	80.49941037735849	1	2	14.829553593470614	12.49941037735849	57.444613290241286	1	0	0.0	0	0	1
9	34	27.93	4.99	Open Play	Left	5	0	High	Blocked	25.07	5.001768867924528	-25.07	-5.001768867924528	78.07	39.001768867924525	131.07	73.00176886792453	1	3	28.374329803682397	5.001768867924528	10.153035841512054	1	0	0.0	1	0	0
59	39	10.23	-8.73	Open Play	Right	2	0	Medium	Goal	42.77	-8.75058962264151	-42.77	8.75058962264151	95.77	25.24941037735849	148.76999999999998	59.24941037735849	2	2	13.462010204419004	8.75058962264151	40.54318681266319	1	0	0.0	0	0	1
56	59	15.71	-10.23	Open Play	Left	3	0	Medium	Missed	37.29	-10.254127358490566	-37.29	10.254127358490566	90.29	23.74587264150944	143.29	57.74587264150944	1	2	18.760363213012287	10.254127358490566	33.13302263185368	1	0	0.0	0	0	1
0	46	10.23	1.75	Open Play	Right	3	0	Low	Goal	42.77	1.754127358490566	-42.77	-1.754127358490566	95.77	35.754127358490564	148.76999999999998	69.75412735849056	2	1	10.37929972540562	1.754127358490566	9.729826009760354	1	0	0.0	0	1	0
43	4	13.22	8.48	Open Play	Left	5	1	Low	Missed	39.78	8.5	-39.78	-8.5	92.78	42.5	145.78	76.5	1	1	15.716819016582203	8.5	32.73960701829626	1	0	0.0	0	1	0
65	1	7.73	2.49	Open Play	Head	3	0	Medium	Missed	45.27	2.495872641509434	-45.27	-2.495872641509434	98.27	36.49587264150944	151.26999999999998	70.49587264150944	3	2	8.12294775574947	2.495872641509434	17.89429918395251	0	1	8.12294775574947	0	0	1
60	39	10.23	1.25	Open Play	Head	3	0	Low	Saved	42.77	1.252948113207547	-42.77	-1.252948113207547	95.77	35.252948113207545	148.76999999999998	69.25294811320754	3	1	10.306443565769449	1.252948113207547	6.982685505255029	0	1	10.306443565769449	0	1	0
60	34	11.47	2.49	Open Play	Head	2	0	Medium	Missed	41.53	2.495872641509434	-41.53	-2.495872641509434	94.53	36.49587264150944	147.53	70.49587264150944	3	2	11.738410464906876	2.495872641509434	12.27619407987941	0	1	11.738410464906876	0	0	1
13	45	25.94	-4.49	Open Play	Right	2	0	Medium	Saved	27.06	-4.500589622641509	-27.06	4.500589622641509	80.06	29.49941037735849	133.06	63.49941037735849	2	2	26.327531349358004	4.500589622641509	9.842833656678822	1	0	0.0	0	0	1
23	45	22.44	14.96	Open Play	Right	3	0	Medium	Missed	30.56	14.995283018867925	-30.56	-14.995283018867925	83.56	48.99528301886792	136.56	82.99528301886792	2	2	26.989111004550494	14.995283018867925	33.75239068433642	1	0	0.0	0	0	1
8	52	28.93	-4.24	Open Play	Left	3	0	Low	Missed	24.07	-4.25	-24.07	4.25	77.07	29.75	130.07	63.75	1	1	29.240509571483187	4.25	8.357333408892195	1	0	0.0	0	1	0
35	13	4.49	-16.71	Open Play	Right	2	0	Low	Missed	48.51	-16.74941037735849	-48.51	16.74941037735849	101.51	17.25058962264151	154.51	51.25058962264151	2	1	17.340785679696417	16.74941037735849	74.99358818520774	1	0	0.0	0	1	0
36	45	11.47	-0.75	Open Play	Left	1	0	Low	Missed	41.53	-0.7517688679245282	-41.53	0.7517688679245282	94.53	33.248231132075475	147.53	67.24823113207547	1	1	11.494609885976145	0.7517688679245282	3.7499271294659935	1	0	0.0	0	1	0
29	43	18.95	-13.72	Open Play	Left	2	1	Low	Saved	34.05	-13.75235849056604	-34.05	13.75235849056604	87.05	20.24764150943396	140.05	54.24764150943396	1	1	23.414308959545316	13.75235849056604	35.969072335357474	1	0	0.0	0	1	0
48	43	7.23	12.97	Open Play	Left	2	0	Low	Goal	45.77	13.00058962264151	-45.77	-13.00058962264151	98.77	47.00058962264151	151.76999999999998	81.00058962264151	1	1	14.875759830554342	13.00058962264151	60.92031162561215	1	0	0.0	0	1	0
61	52	0.5	-2.49	Open Play	Head	0	0	Low	Goal	52.5	-2.495872641509434	-52.5	2.495872641509434	105.5	31.504127358490567	158.5	65.50412735849056	3	1	2.545462677517641	2.495872641509434	78.67184781748604	0	1	2.545462677517641	0	1	0
7	15	14.71	8.73	Open Play	Left	3	0	Medium	Missed	38.29	8.75058962264151	-38.29	-8.75058962264151	91.29	42.75058962264151	144.29	76.75058962264151	1	2	17.115984305434534	8.75058962264151	30.74729364537385	1	0	0.0	0	0	1
30	57	27.18	-1.75	Open Play	Left	2	0	Medium	Blocked	25.82	-1.754127358490566	-25.82	1.754127358490566	78.82	32.24587264150944	131.82	66.24587264150944	1	2	27.236544619129003	1.754127358490566	3.692601404737876	1	0	0.0	0	0	1
35	44	18.21	19.2	Open Play	Left	2	0	Low	Missed	34.79	19.245283018867923	-34.79	-19.245283018867923	87.78999999999999	53.24528301886792	140.79	87.24528301886792	1	1	26.494999876888585	19.245283018867923	46.58328127888412	1	0	0.0	0	1	0
33	13	13.22	24.94	Open Play	Right	2	0	Medium	Saved	39.78	24.99882075471698	-39.78	-24.99882075471698	92.78	58.99882075471698	145.78	92.99882075471696	2	2	28.27913434188657	24.99882075471698	62.1289970970614	1	0	0.0	0	0	1
47	16	13.97	-12.97	Open Play	Left	3	0	Medium	Missed	39.03	-13.00058962264151	-39.03	13.00058962264151	92.03	20.99941037735849	145.03	54.99941037735849	1	2	19.08340196443847	13.00058962264151	42.94149021161724	1	0	0.0	0	0	1
46	10	4.99	2.99	Open Play	Head	1	0	Medium	Goal	48.01	2.997051886792453	-48.01	-2.997051886792453	101.01	36.997051886792455	154.01	70.99705188679246	3	2	5.820860762131853	2.997051886792453	30.98951585251735	0	1	5.820860762131853	0	0	1
13	12	2.99	-0.5	Open Play	Right	0	0	Low	Missed	50.01	-0.5011792452830188	-50.01	0.5011792452830188	103.01	33.49882075471698	156.01	67.49882075471697	2	1	3.031712492289212	0.5011792452830188	9.515374790448949	1	0	0.0	0	1	0
91	50	9.48	0.25	Open Play	Head	2	0	Low	Missed	43.52	0.2505896226415094	-43.52	-0.2505896226415094	96.52	34.250589622641506	149.51999999999998	68.25058962264151	3	1	9.483311402615422	0.2505896226415094	1.51417564443585	0	1	9.483311402615422	0	1	0
47	50	7.23	3.49	Open Play	Head	2	0	Low	Saved	45.77	3.4982311320754715	-45.77	-3.4982311320754715	98.77	37.49823113207548	151.76999999999998	71.49823113207547	3	1	8.031844187571252	3.4982311320754715	25.819990469429843	0	1	8.031844187571252	0	1	0
6	31	11.47	-6.98	Open Play	Left	3	0	High	Missed	41.53	-6.996462264150943	-41.53	6.996462264150943	94.53	27.003537735849054	147.53	61.00353773584906	1	3	13.435452512427268	6.996462264150943	31.382325546284328	1	0	0.0	1	0	0
